profile,step,action,correct,response_time,skill,recent_accuracy,confidence,blend_weight,reward,q_before,q_after,p_stat,p_rl,hybrid_policy,reward_components
inconsistent,25,EASY,False,14.22,0.3053,0.4,0.655,0.6085,-0.4124,0.0,-0.0619,"{""EASY"": 0.6233, ""MEDIUM"": 0.3102, ""HARD"": 0.0665}","{""EASY"": 0.9222, ""MEDIUM"": 0.0389, ""HARD"": 0.0389}","{""EASY"": 0.8051, ""MEDIUM"": 0.1451, ""HARD"": 0.0497}","{""r_acc"": -0.5, ""r_time"": 0.0876192958834723, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4123807041165277}"
inconsistent,26,HARD,True,1.0,0.347,0.6,0.6077,0.6085,1.5077,0.0,0.2262,"{""EASY"": 0.6393, ""MEDIUM"": 0.3003, ""HARD"": 0.0604}","{""EASY"": 0.0377, ""MEDIUM"": 0.0377, ""HARD"": 0.9245}","{""EASY"": 0.2733, ""MEDIUM"": 0.1405, ""HARD"": 0.5862}","{""r_acc"": 1.0, ""r_time"": 0.27553257028602424, ""r_prog"": 0.2, ""r_mom"": 0.032151273753163435, ""total"": 1.5076838440391878}"
inconsistent,27,MEDIUM,False,10.69,0.3333,0.4,0.6146,0.5754,-0.3549,0.0,-0.0532,"{""EASY"": 0.4622, ""MEDIUM"": 0.2389, ""HARD"": 0.2989}","{""EASY"": 0.9268, ""MEDIUM"": 0.0366, ""HARD"": 0.0366}","{""EASY"": 0.7295, ""MEDIUM"": 0.1225, ""HARD"": 0.148}","{""r_acc"": -0.5, ""r_time"": 0.14507326765558218, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.35492673234441785}"
inconsistent,28,EASY,True,10.07,0.3524,0.4,0.6114,0.5802,1.1882,0.0,0.1782,"{""EASY"": 0.5006, ""MEDIUM"": 0.4451, ""HARD"": 0.0542}","{""EASY"": 0.929, ""MEDIUM"": 0.0355, ""HARD"": 0.0355}","{""EASY"": 0.7491, ""MEDIUM"": 0.2075, ""HARD"": 0.0434}","{""r_acc"": 1.0, ""r_time"": 0.156078572530843, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1882298462840066}"
inconsistent,29,EASY,True,2.79,0.371,0.6,0.5825,0.578,1.316,0.0,0.1974,"{""EASY"": 0.6562, ""MEDIUM"": 0.2802, ""HARD"": 0.0636}","{""EASY"": 0.9311, ""MEDIUM"": 0.0345, ""HARD"": 0.0345}","{""EASY"": 0.8151, ""MEDIUM"": 0.1381, ""HARD"": 0.0468}","{""r_acc"": 1.0, ""r_time"": 0.2576942878642023, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.3159725823989934}"
inconsistent,30,EASY,True,5.59,0.3891,0.8,0.6803,0.5577,1.2981,0.0,0.1947,"{""EASY"": 0.6473, ""MEDIUM"": 0.2848, ""HARD"": 0.0679}","{""EASY"": 0.9332, ""MEDIUM"": 0.0334, ""HARD"": 0.0334}","{""EASY"": 0.8067, ""MEDIUM"": 0.1446, ""HARD"": 0.0487}","{""r_acc"": 1.0, ""r_time"": 0.22195133045737012, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.2981107460529466}"
inconsistent,31,MEDIUM,False,6.52,0.3723,0.6,0.6298,0.6262,-0.2931,0.0,-0.044,"{""EASY"": 0.5025, ""MEDIUM"": 0.4267, ""HARD"": 0.0708}","{""EASY"": 0.9352, ""MEDIUM"": 0.0324, ""HARD"": 0.0324}","{""EASY"": 0.7734, ""MEDIUM"": 0.1798, ""HARD"": 0.0468}","{""r_acc"": -0.5, ""r_time"": 0.2069073959339731, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2930926040660269}"
inconsistent,32,EASY,True,8.81,0.3903,0.8,0.7327,0.5909,1.2008,0.0,0.1801,"{""EASY"": 0.4828, ""MEDIUM"": 0.4542, ""HARD"": 0.063}","{""EASY"": 0.9371, ""MEDIUM"": 0.0314, ""HARD"": 0.0314}","{""EASY"": 0.7513, ""MEDIUM"": 0.2044, ""HARD"": 0.0443}","{""r_acc"": 1.0, ""r_time"": 0.16868679662350264, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2008380703766661}"
inconsistent,33,EASY,True,7.43,0.4078,0.8,0.7431,0.6629,1.2498,0.0,0.2429,"{""EASY"": 0.6383, ""MEDIUM"": 0.2892, ""HARD"": 0.0725}","{""EASY"": 0.939, ""MEDIUM"": 0.0305, ""HARD"": 0.0305}","{""EASY"": 0.8376, ""MEDIUM"": 0.1177, ""HARD"": 0.0447}","{""r_acc"": 1.0, ""r_time"": 0.19151693430459116, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.249795228839382}"
inconsistent,34,MEDIUM,True,4.14,0.438,0.8,0.7591,0.6702,1.4136,0.4109,0.5613,"{""EASY"": 0.6303, ""MEDIUM"": 0.2928, ""HARD"": 0.0769}","{""EASY"": 0.0296, ""MEDIUM"": 0.9408, ""HARD"": 0.0296}","{""EASY"": 0.2277, ""MEDIUM"": 0.7271, ""HARD"": 0.0452}","{""r_acc"": 1.0, ""r_time"": 0.23746006072378434, ""r_prog"": 0.1, ""r_mom"": 0.07615941559557649, ""total"": 1.4136194763193608}"
inconsistent,35,EASY,True,2.78,0.4539,0.8,0.7341,0.6814,1.3367,0.0,0.2005,"{""EASY"": 0.4535, ""MEDIUM"": 0.4668, ""HARD"": 0.0797}","{""EASY"": 0.9426, ""MEDIUM"": 0.0287, ""HARD"": 0.0287}","{""EASY"": 0.7868, ""MEDIUM"": 0.1683, ""HARD"": 0.0449}","{""r_acc"": 1.0, ""r_time"": 0.2496483421504094, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.3366545083246766}"
inconsistent,36,EASY,True,7.43,0.4691,1.0,0.9258,0.6639,1.277,0.2005,0.4377,"{""EASY"": 0.6101, ""MEDIUM"": 0.3007, ""HARD"": 0.0892}","{""EASY"": 0.9443, ""MEDIUM"": 0.0278, ""HARD"": 0.0278}","{""EASY"": 0.832, ""MEDIUM"": 0.1196, ""HARD"": 0.0485}","{""r_acc"": 1.0, ""r_time"": 0.18384665677428197, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.2769576176410398}"
inconsistent,37,HARD,False,7.78,0.462,0.8,0.7385,0.798,-0.3225,0.0,-0.0484,"{""EASY"": 0.6036, ""MEDIUM"": 0.3028, ""HARD"": 0.0936}","{""EASY"": 0.027, ""MEDIUM"": 0.946, ""HARD"": 0.027}","{""EASY"": 0.1435, ""MEDIUM"": 0.8161, ""HARD"": 0.0404}","{""r_acc"": -0.5, ""r_time"": 0.17748188973183002, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.32251811026817}"
inconsistent,38,HARD,False,7.72,0.4553,0.6,0.6417,0.667,-0.3218,0.0,-0.0483,"{""EASY"": 0.4142, ""MEDIUM"": 0.2667, ""HARD"": 0.3191}","{""EASY"": 0.9476, ""MEDIUM"": 0.0262, ""HARD"": 0.0262}","{""EASY"": 0.77, ""MEDIUM"": 0.1063, ""HARD"": 0.1238}","{""r_acc"": -0.5, ""r_time"": 0.17819579645349207, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.32180420354650796}"
inconsistent,39,HARD,False,7.27,0.4487,0.4,0.6538,0.5992,-0.3147,0.0,-0.0472,"{""EASY"": 0.4169, ""MEDIUM"": 0.2653, ""HARD"": 0.3178}","{""EASY"": 0.9492, ""MEDIUM"": 0.0254, ""HARD"": 0.0254}","{""EASY"": 0.7358, ""MEDIUM"": 0.1216, ""HARD"": 0.1426}","{""r_acc"": -0.5, ""r_time"": 0.18532689504916625, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3146731049508338}"
inconsistent,40,EASY,True,4.99,0.4642,0.4,0.6825,0.6077,1.2525,0.0,0.1879,"{""EASY"": 0.5514, ""MEDIUM"": 0.3471, ""HARD"": 0.1015}","{""EASY"": 0.9507, ""MEDIUM"": 0.0246, ""HARD"": 0.0246}","{""EASY"": 0.794, ""MEDIUM"": 0.1511, ""HARD"": 0.0548}","{""r_acc"": 1.0, ""r_time"": 0.22035261946396068, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2525038932171242}"
inconsistent,41,EASY,False,8.87,0.4295,0.2,0.7731,0.6277,-0.3451,0.0,-0.0518,"{""EASY"": 0.6057, ""MEDIUM"": 0.3022, ""HARD"": 0.0921}","{""EASY"": 0.9522, ""MEDIUM"": 0.0239, ""HARD"": 0.0239}","{""EASY"": 0.8232, ""MEDIUM"": 0.1275, ""HARD"": 0.0493}","{""r_acc"": -0.5, ""r_time"": 0.15491558206108094, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3450844179389191}"
inconsistent,42,MEDIUM,False,13.95,0.4096,0.2,0.7386,0.6911,-0.4285,0.0,-0.0643,"{""EASY"": 0.6206, ""MEDIUM"": 0.2969, ""HARD"": 0.0825}","{""EASY"": 0.0232, ""MEDIUM"": 0.0232, ""HARD"": 0.9536}","{""EASY"": 0.2077, ""MEDIUM"": 0.1077, ""HARD"": 0.6846}","{""r_acc"": -0.5, ""r_time"": 0.0714691955258404, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4285308044741596}"
inconsistent,43,HARD,False,7.13,0.4047,0.2,0.7366,0.667,-0.3125,0.0,-0.0469,"{""EASY"": 0.4661, ""MEDIUM"": 0.4618, ""HARD"": 0.0721}","{""EASY"": 0.0225, ""MEDIUM"": 0.0225, ""HARD"": 0.955}","{""EASY"": 0.1702, ""MEDIUM"": 0.1688, ""HARD"": 0.661}","{""r_acc"": -0.5, ""r_time"": 0.1874995085901386, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.31250049140986136}"
inconsistent,44,EASY,False,13.42,0.3739,0.2,0.7356,0.6656,-0.4207,-0.1196,-0.1648,"{""EASY"": 0.4374, ""MEDIUM"": 0.2543, ""HARD"": 0.3083}","{""EASY"": 0.0218, ""MEDIUM"": 0.0218, ""HARD"": 0.9564}","{""EASY"": 0.1608, ""MEDIUM"": 0.0995, ""HARD"": 0.7397}","{""r_acc"": -0.5, ""r_time"": 0.07925197654662906, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4207480234533709}"
inconsistent,45,HARD,False,9.93,0.3701,0.0,0.9507,0.6649,-0.3616,0.0,-0.0542,"{""EASY"": 0.6459, ""MEDIUM"": 0.2855, ""HARD"": 0.0686}","{""EASY"": 0.0212, ""MEDIUM"": 0.0212, ""HARD"": 0.9577}","{""EASY"": 0.2305, ""MEDIUM"": 0.1097, ""HARD"": 0.6598}","{""r_acc"": -0.5, ""r_time"": 0.1384167719201702, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3615832280798298}"
inconsistent,46,MEDIUM,False,16.46,0.3547,0.0,0.9463,0.8,-0.4558,0.0,-0.0684,"{""EASY"": 0.4521, ""MEDIUM"": 0.2454, ""HARD"": 0.3025}","{""EASY"": 0.0205, ""MEDIUM"": 0.9589, ""HARD"": 0.0205}","{""EASY"": 0.1069, ""MEDIUM"": 0.8162, ""HARD"": 0.0769}","{""r_acc"": -0.5, ""r_time"": 0.04420457296050654, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.45579542703949344}"
inconsistent,47,EASY,False,12.0,0.3277,0.0,0.9466,0.8,-0.3943,-0.0523,-0.1097,"{""EASY"": 0.4908, ""MEDIUM"": 0.4503, ""HARD"": 0.0589}","{""EASY"": 0.0199, ""MEDIUM"": 0.9602, ""HARD"": 0.0199}","{""EASY"": 0.1141, ""MEDIUM"": 0.8582, ""HARD"": 0.0277}","{""r_acc"": -0.5, ""r_time"": 0.10565321751555554, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.39434678248444444}"
inconsistent,48,HARD,False,9.12,0.3251,0.0,0.957,0.8,-0.3428,-0.0453,-0.096,"{""EASY"": 0.6684, ""MEDIUM"": 0.2734, ""HARD"": 0.0583}","{""EASY"": 0.0193, ""MEDIUM"": 0.0193, ""HARD"": 0.9614}","{""EASY"": 0.1491, ""MEDIUM"": 0.0701, ""HARD"": 0.7807}","{""r_acc"": -0.5, ""r_time"": 0.15716176068134238, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.34283823931865764}"
inconsistent,49,EASY,True,7.02,0.3444,0.2,0.7493,0.8,1.2265,-0.0518,0.1638,"{""EASY"": 0.4721, ""MEDIUM"": 0.2323, ""HARD"": 0.2957}","{""EASY"": 0.9625, ""MEDIUM"": 0.0187, ""HARD"": 0.0187}","{""EASY"": 0.8644, ""MEDIUM"": 0.0614, ""HARD"": 0.0741}","{""r_acc"": 1.0, ""r_time"": 0.1943008047728425, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.226452078526006}"
inconsistent,50,EASY,False,10.95,0.3183,0.2,0.751,0.6745,-0.3773,0.1764,0.1155,"{""EASY"": 0.6601, ""MEDIUM"": 0.278, ""HARD"": 0.0619}","{""EASY"": 0.9637, ""MEDIUM"": 0.0182, ""HARD"": 0.0182}","{""EASY"": 0.8649, ""MEDIUM"": 0.1028, ""HARD"": 0.0324}","{""r_acc"": -0.5, ""r_time"": 0.1227164436187759, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3772835563812241}"
inconsistent,51,EASY,False,10.17,0.2946,0.2,0.7735,0.6757,-0.3607,0.1638,0.0851,"{""EASY"": 0.6731, ""MEDIUM"": 0.2706, ""HARD"": 0.0563}","{""EASY"": 0.9647, ""MEDIUM"": 0.0176, ""HARD"": 0.0176}","{""EASY"": 0.8702, ""MEDIUM"": 0.0997, ""HARD"": 0.0302}","{""r_acc"": -0.5, ""r_time"": 0.13929791653203316, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.36070208346796684}"
inconsistent,52,EASY,False,11.7,0.273,0.2,0.7747,0.6914,-0.3891,0.0,-0.0584,"{""EASY"": 0.6752, ""MEDIUM"": 0.2717, ""HARD"": 0.0531}","{""EASY"": 0.9658, ""MEDIUM"": 0.0171, ""HARD"": 0.0171}","{""EASY"": 0.8761, ""MEDIUM"": 0.0957, ""HARD"": 0.0282}","{""r_acc"": -0.5, ""r_time"": 0.11088329888868113, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.38911670111131885}"
inconsistent,53,EASY,True,12.86,0.293,0.4,0.6746,0.6923,1.1222,0.0,0.1683,"{""EASY"": 0.6875, ""MEDIUM"": 0.2638, ""HARD"": 0.0487}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8808, ""MEDIUM"": 0.0927, ""HARD"": 0.0265}","{""r_acc"": 1.0, ""r_time"": 0.09004909992001672, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1222003736731803}"
inconsistent,54,HARD,False,7.59,0.2911,0.2,0.7748,0.6222,-0.3135,0.0,-0.0243,"{""EASY"": 0.6475, ""MEDIUM"": 0.2951, ""HARD"": 0.0575}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8461, ""MEDIUM"": 0.1218, ""HARD"": 0.0321}","{""r_acc"": -0.5, ""r_time"": 0.18647344808831184, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.31352655191168816}"
inconsistent,55,HARD,False,15.15,0.2892,0.2,0.7638,0.6923,-0.4446,0.0,-0.0667,"{""EASY"": 0.4878, ""MEDIUM"": 0.2212, ""HARD"": 0.291}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8193, ""MEDIUM"": 0.0796, ""HARD"": 0.1011}","{""r_acc"": -0.5, ""r_time"": 0.05544919441674836, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.44455080558325166}"
inconsistent,56,EASY,True,8.75,0.3091,0.4,0.663,0.6847,1.1991,0.0,0.2065,"{""EASY"": 0.4887, ""MEDIUM"": 0.2206, ""HARD"": 0.2908}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8159, ""MEDIUM"": 0.081, ""HARD"": 0.1031}","{""r_acc"": 1.0, ""r_time"": 0.16690174359190432, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1990530173450678}"
inconsistent,57,EASY,True,13.66,0.3287,0.6,0.6616,0.6141,1.136,0.1974,0.3382,"{""EASY"": 0.6778, ""MEDIUM"": 0.2678, ""HARD"": 0.0544}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8552, ""MEDIUM"": 0.1136, ""HARD"": 0.0312}","{""r_acc"": 1.0, ""r_time"": 0.07776569863330042, ""r_prog"": 0.0, ""r_mom"": 0.05827829453479101, ""total"": 1.1360439931680915}"
inconsistent,58,EASY,True,5.52,0.3479,0.6,0.6396,0.6131,1.2989,0.0,0.2211,"{""EASY"": 0.6679, ""MEDIUM"": 0.2737, ""HARD"": 0.0585}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8511, ""MEDIUM"": 0.1161, ""HARD"": 0.0328}","{""r_acc"": 1.0, ""r_time"": 0.22272572724323567, ""r_prog"": 0.0, ""r_mom"": 0.07615941559557649, ""total"": 1.2988851428388122}"
inconsistent,59,EASY,True,15.29,0.3666,0.8,0.7414,0.5977,1.1407,0.1947,0.3366,"{""EASY"": 0.612, ""MEDIUM"": 0.3169, ""HARD"": 0.0711}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.824, ""MEDIUM"": 0.1374, ""HARD"": 0.0386}","{""r_acc"": 1.0, ""r_time"": 0.05367498977307954, ""r_prog"": 0.0, ""r_mom"": 0.0870061661742672, ""total"": 1.1406811559473466}"
inconsistent,60,EASY,True,10.52,0.3849,1.0,0.9353,0.669,1.2245,0.0,0.2165,"{""EASY"": 0.5135, ""MEDIUM"": 0.4213, ""HARD"": 0.0652}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8167, ""MEDIUM"": 0.1506, ""HARD"": 0.0327}","{""r_acc"": 1.0, ""r_time"": 0.13135381257366177, ""r_prog"": 0.0, ""r_mom"": 0.09311096086675777, ""total"": 1.2244647734404195}"
inconsistent,61,EASY,False,1.08,0.3555,0.8,0.6939,0.8,-0.2288,0.2429,0.1722,"{""EASY"": 0.5046, ""MEDIUM"": 0.4257, ""HARD"": 0.0697}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8742, ""MEDIUM"": 0.0985, ""HARD"": 0.0273}","{""r_acc"": -0.5, ""r_time"": 0.2711515940563332, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2288484059436668}"
inconsistent,62,EASY,True,16.21,0.374,0.8,0.6895,0.6357,1.0786,0.0,0.1618,"{""EASY"": 0.519, ""MEDIUM"": 0.4185, ""HARD"": 0.0625}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8036, ""MEDIUM"": 0.1631, ""HARD"": 0.0334}","{""r_acc"": 1.0, ""r_time"": 0.04647781333583756, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.0786290870890012}"
inconsistent,63,MEDIUM,True,3.33,0.4055,0.8,0.6758,0.6326,1.4043,0.0,0.2358,"{""EASY"": 0.5098, ""MEDIUM"": 0.4231, ""HARD"": 0.067}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7988, ""MEDIUM"": 0.166, ""HARD"": 0.0352}","{""r_acc"": 1.0, ""r_time"": 0.24602048981494823, ""r_prog"": 0.1, ""r_mom"": 0.05827829453479101, ""total"": 1.4042987843497394}"
inconsistent,64,EASY,False,13.92,0.3746,0.6,0.5813,0.623,-0.4232,0.1863,0.1254,"{""EASY"": 0.4679, ""MEDIUM"": 0.461, ""HARD"": 0.0711}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7787, ""MEDIUM"": 0.1842, ""HARD"": 0.0372}","{""r_acc"": -0.5, ""r_time"": 0.0768425702683283, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4231574297316717}"
inconsistent,65,HARD,False,11.05,0.3708,0.4,0.5821,0.5569,-0.3749,0.2262,0.136,"{""EASY"": 0.6456, ""MEDIUM"": 0.2857, ""HARD"": 0.0687}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.2953, ""MEDIUM"": 0.1359, ""HARD"": 0.5688}","{""r_acc"": -0.5, ""r_time"": 0.1250787737489454, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3749212262510546}"
inconsistent,66,EASY,False,7.35,0.3425,0.4,0.6233,0.5575,-0.3103,0.0,-0.0465,"{""EASY"": 0.4518, ""MEDIUM"": 0.2456, ""HARD"": 0.3026}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.7388, ""MEDIUM"": 0.118, ""HARD"": 0.1432}","{""r_acc"": -0.5, ""r_time"": 0.18966772930315415, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3103322706968459}"
inconsistent,67,EASY,False,3.91,0.3166,0.2,0.7048,0.5863,-0.2606,0.0,-0.0143,"{""EASY"": 0.661, ""MEDIUM"": 0.2775, ""HARD"": 0.0614}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8402, ""MEDIUM"": 0.1246, ""HARD"": 0.0352}","{""r_acc"": -0.5, ""r_time"": 0.23941668797276167, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.26058331202723833}"
inconsistent,68,EASY,True,18.14,0.3361,0.2,0.7168,0.6433,1.0654,0.1833,0.3156,"{""EASY"": 0.674, ""MEDIUM"": 0.2701, ""HARD"": 0.0559}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8623, ""MEDIUM"": 0.1071, ""HARD"": 0.0307}","{""r_acc"": 1.0, ""r_time"": 0.03320482660317459, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.065356100356338}"
inconsistent,69,EASY,False,11.16,0.3108,0.2,0.7162,0.6517,-0.3817,0.0,-0.0458,"{""EASY"": 0.6525, ""MEDIUM"": 0.2853, ""HARD"": 0.0621}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8573, ""MEDIUM"": 0.1102, ""HARD"": 0.0325}","{""r_acc"": -0.5, ""r_time"": 0.11830968789976118, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.38169031210023885}"
inconsistent,70,MEDIUM,False,20.0,0.2996,0.2,0.7063,0.6513,-0.4786,-0.0684,-0.1299,"{""EASY"": 0.6662, ""MEDIUM"": 0.2773, ""HARD"": 0.0565}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8619, ""MEDIUM"": 0.1075, ""HARD"": 0.0306}","{""r_acc"": -0.5, ""r_time"": 0.021389296506598366, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.4786107034934016}"
inconsistent,71,MEDIUM,False,14.08,0.2893,0.2,0.7235,0.6444,-0.4207,0.0,-0.0631,"{""EASY"": 0.5162, ""MEDIUM"": 0.4364, ""HARD"": 0.0474}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.1943, ""MEDIUM"": 0.7781, ""HARD"": 0.0276}","{""r_acc"": -0.5, ""r_time"": 0.07931750159305194, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.42068249840694805}"
inconsistent,72,HARD,False,12.3,0.2874,0.2,0.7631,0.6565,-0.3926,-0.0542,-0.0935,"{""EASY"": 0.5211, ""MEDIUM"": 0.4335, ""HARD"": 0.0454}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.19, ""MEDIUM"": 0.1599, ""HARD"": 0.6502}","{""r_acc"": -0.5, ""r_time"": 0.10744943510592751, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.3925505648940725}"
inconsistent,73,EASY,False,4.15,0.2665,0.0,0.9173,0.6842,-0.2655,0.0851,0.0751,"{""EASY"": 0.4895, ""MEDIUM"": 0.22, ""HARD"": 0.2905}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.816, ""MEDIUM"": 0.0809, ""HARD"": 0.1032}","{""r_acc"": -0.5, ""r_time"": 0.23447736895219282, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.26552263104780716}"
inconsistent,74,EASY,True,10.51,0.2866,0.2,0.7239,0.7921,1.1677,0.3156,0.459,"{""EASY"": 0.7005, ""MEDIUM"": 0.2535, ""HARD"": 0.0461}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.9113, ""MEDIUM"": 0.0659, ""HARD"": 0.0228}","{""r_acc"": 1.0, ""r_time"": 0.1355308169449811, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.1676820906981447}"
inconsistent,75,EASY,False,14.38,0.2657,0.2,0.7406,0.6567,-0.4254,0.1155,0.0258,"{""EASY"": 0.6896, ""MEDIUM"": 0.2605, ""HARD"": 0.0499}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8716, ""MEDIUM"": 0.1004, ""HARD"": 0.0281}","{""r_acc"": -0.5, ""r_time"": 0.074566483503041, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.425433516496959}"
inconsistent,76,MEDIUM,False,10.07,0.2576,0.2,0.7415,0.6685,-0.3591,-0.0631,-0.1075,"{""EASY"": 0.6917, ""MEDIUM"": 0.261, ""HARD"": 0.0473}","{""EASY"": 0.0167, ""MEDIUM"": 0.9667, ""HARD"": 0.0167}","{""EASY"": 0.2405, ""MEDIUM"": 0.7327, ""HARD"": 0.0268}","{""r_acc"": -0.5, ""r_time"": 0.14089780727622633, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.35910219272377364}"
inconsistent,77,HARD,False,4.27,0.2562,0.2,0.7171,0.669,-0.2648,0.0,-0.0397,"{""EASY"": 0.5362, ""MEDIUM"": 0.4243, ""HARD"": 0.0395}","{""EASY"": 0.0167, ""MEDIUM"": 0.0167, ""HARD"": 0.9667}","{""EASY"": 0.1886, ""MEDIUM"": 0.1516, ""HARD"": 0.6598}","{""r_acc"": -0.5, ""r_time"": 0.23523629018446565, ""r_prog"": 0.0, ""r_mom"": 0.0, ""total"": -0.2647637098155343}"
inconsistent,78,EASY,True,6.36,0.2764,0.4,0.635,0.652,1.2361,0.0,0.2309,"{""EASY"": 0.5045, ""MEDIUM"": 0.2088, ""HARD"": 0.2866}","{""EASY"": 0.9667, ""MEDIUM"": 0.0167, ""HARD"": 0.0167}","{""EASY"": 0.8058, ""MEDIUM"": 0.0835, ""HARD"": 0.1106}","{""r_acc"": 1.0, ""r_time"": 0.20394091589811286, ""r_prog"": 0.0, ""r_mom"": 0.032151273753163435, ""total"": 1.2360921896512764}"
